COUNTY,MUNICIPALITY,CLASS,OFFICIAL_COUNTY_NAME,OFFICIAL_MUNICIPAL_NAME,OFFICIAL_CLASS_OF_MUNIC,FIPS_MUN_CODE,GEOID,CTY_MUN_CODE,MUNICIPAL_CODE,JOIN_KEY,GEO_BASE_KEY
Schuylkill,West Brunswick Township,2nd Township,SCHUYLKILL,WEST BRUNSWICK,2TWP,82632,4210782632,53235,235,SCHUYLKILL|W BRUNSWICK TWP,SCHUYLKILL|W BRUNSWICK
Schuylkill,West Mahanoy Township,2nd Township,SCHUYLKILL,WEST MAHANOY,2TWP,83408,4210783408,53236,236,SCHUYLKILL|W MAHANOY TWP,SCHUYLKILL|W MAHANOY
Schuylkill,West Penn Township,2nd Township,SCHUYLKILL,WEST PENN,2TWP,83792,4210783792,53237,237,SCHUYLKILL|W PENN TWP,SCHUYLKILL|W PENN
Snyder,Adams Township,2nd Township,SNYDER,ADAMS,2TWP,00316,4210900316,54201,201,SNYDER|ADAMS TWP,SNYDER|ADAMS
Snyder,Beaver Township,2nd Township,SNYDER,BEAVER,2TWP,04736,4210904736,54202,202,SNYDER|BEAVER TWP,SNYDER|BEAVER
Snyder,Beavertown Borough,Borough,SNYDER,BEAVERTOWN,BORO,04848,4210904848,54401,401,SNYDER|BEAVERTOWN BORO,SNYDER|BEAVERTOWN
Snyder,Center Township,2nd Township,SNYDER,CENTER,2TWP,12060,4210912060,54203,203,SNYDER|CENTER TWP,SNYDER|CENTER
Snyder,Chapman Township,2nd Township,SNYDER,CHAPMAN,2TWP,12672,4210912672,54204,204,SNYDER|CHAPMAN TWP,SNYDER|CHAPMAN
Snyder,Franklin Township,2nd Township,SNYDER,FRANKLIN,2TWP,27440,4210927440,54205,205,SNYDER|FRANKLIN TWP,SNYDER|FRANKLIN
Snyder,Freeburg Borough,Borough,SNYDER,FREEBURG,BORO,27696,4210927696,54402,402,SNYDER|FREEBURG BORO,SNYDER|FREEBURG
Snyder,Jackson Township,2nd Township,SNYDER,JACKSON,2TWP,37448,4210937448,54206,206,SNYDER|JACKSON TWP,SNYDER|JACKSON
Snyder,Mcclure Borough,Borough,SNYDER,MCCLURE,BORO,45992,4210945992,54406,406,SNYDER|MCCLURE BORO,SNYDER|MCCLURE
Snyder,Middleburg Borough,Borough,SNYDER,MIDDLEBURG,BORO,48960,4210948960,54403,403,SNYDER|MIDDLEBURG BORO,SNYDER|MIDDLEBURG
Snyder,Middlecreek Township,2nd Township,SNYDER,MIDDLECREEK,2TWP,49016,4210949016,54207,207,SNYDER|MIDDLECREEK TWP,SNYDER|MIDDLECREEK
Snyder,Monroe Township,2nd Township,SNYDER,MONROE,2TWP,50488,4210950488,54208,208,SNYDER|MONROE TWP,SNYDER|MONROE
Snyder,Penn Township,2nd Township,SNYDER,PENN,2TWP,58864,4210958864,54209,209,SNYDER|PENN TWP,SNYDER|PENN
Snyder,Perry Township,2nd Township,SNYDER,PERRY,2TWP,59504,4210959504,54210,210,SNYDER|PERRY TWP,SNYDER|PERRY
Snyder,Selinsgrove Borough,Borough,SNYDER,SELINSGROVE,BORO,69216,4210969216,54404,404,SNYDER|SELINSGROVE BORO,SNYDER|SELINSGROVE
Snyder,Shamokin Dam Borough,Borough,SNYDER,SHAMOKIN DAM,BORO,69616,4210969616,54405,405,SNYDER|SHAMOKIN DAM BORO,SNYDER|SHAMOKIN DAM
Snyder,Spring Township,2nd Township,SNYDER,SPRING,2TWP,72856,4210972856,54211,211,SNYDER|SPRING TWP,SNYDER|SPRING
Snyder,Union Township,2nd Township,SNYDER,UNION,2TWP,78408,4210978408,54212,212,SNYDER|UNION TWP,SNYDER|UNION
Snyder,Washington Township,2nd Township,SNYDER,WASHINGTON,2TWP,81320,4210981320,54213,213,SNYDER|WASHINGTON TWP,SNYDER|WASHINGTON
Snyder,West Beaver Township,2nd Township,SNYDER,WEST BEAVER,2TWP,82464,4210982464,54214,214,SNYDER|W BEAVER TWP,SNYDER|W BEAVER
Snyder,West Perry Township,2nd Township,SNYDER,WEST PERRY,2TWP,83808,4210983808,54215,215,SNYDER|W PERRY TWP,SNYDER|W PERRY
Somerset,Addison Borough,Borough,SOMERSET,ADDISON,BORO,00396,4211100396,55401,401,SOMERSET|ADDISON BORO,SOMERSET|ADDISON
Somerset,Addison Township,2nd Township,SOMERSET,ADDISON,2TWP,00404,4211100404,55201,201,SOMERSET|ADDISON TWP,SOMERSET|ADDISON
Somerset,Allegheny Township,2nd Township,SOMERSET,ALLEGHENY,2TWP,00876,4211100876,55202,202,SOMERSET|ALLEGHENY TWP,SOMERSET|ALLEGHENY
Somerset,Benson Borough,Borough,SOMERSET,BENSON,BORO,05648,4211105648,55402,402,SOMERSET|BENSON BORO,SOMERSET|BENSON
Somerset,Berlin Borough,Borough,SOMERSET,BERLIN,BORO,05776,4211105776,55403,403,SOMERSET|BERLIN BORO,SOMERSET|BERLIN
Somerset,Black Township,2nd Township,SOMERSET,BLACK,2TWP,06640,4211106640,55203,203,SOMERSET|BLACK TWP,SOMERSET|BLACK
Somerset,Boswell Borough,Borough,SOMERSET,BOSWELL,BORO,07712,4211107712,55404,404,SOMERSET|BOSWELL BORO,SOMERSET|BOSWELL
Somerset,Brothersvalley Township,2nd Township,SOMERSET,BROTHERSVALLEY,2TWP,09256,4211109256,55204,204,SOMERSET|BROTHERSVALLEY TWP,SOMERSET|BROTHERSVALLEY
Somerset,Casselman Borough,Borough,SOMERSET,CASSELMAN,BORO,11624,4211111624,55405,405,SOMERSET|CASSELMAN BORO,SOMERSET|CASSELMAN
Somerset,Conemaugh Township,2nd Township,SOMERSET,CONEMAUGH,2TWP,15568,4211115568,55205,205,SOMERSET|CONEMAUGH TWP,SOMERSET|CONEMAUGH
Somerset,Confluence Borough,Borough,SOMERSET,CONFLUENCE,BORO,15680,4211115680,55407,407,SOMERSET|CONFLUENCE BORO,SOMERSET|CONFLUENCE
Somerset,Elk Lick Township,2nd Township,SOMERSET,ELK LICK,2TWP,23168,4211123168,55206,206,SOMERSET|ELK LICK TWP,SOMERSET|ELK LICK
Somerset,Fairhope Township,2nd Township,SOMERSET,FAIRHOPE,2TWP,24680,4211124680,55207,207,SOMERSET|FAIRHOPE TWP,SOMERSET|FAIRHOPE
Somerset,Garrett Borough,Borough,SOMERSET,GARRETT,BORO,28520,4211128520,55408,408,SOMERSET|GARRETT BORO,SOMERSET|GARRETT
Somerset,Greenville Township,2nd Township,SOMERSET,GREENVILLE,2TWP,31336,4211131336,55208,208,SOMERSET|GREENVILLE TWP,SOMERSET|GREENVILLE
Somerset,Hooversville Borough,Borough,SOMERSET,HOOVERSVILLE,BORO,35608,4211135608,55409,409,SOMERSET|HOOVERSVILLE BORO,SOMERSET|HOOVERSVILLE
Somerset,Indian Lake Borough,Borough,SOMERSET,INDIAN LAKE,BORO,36888,4211136888,55424,424,SOMERSET|INDIAN LAKE BORO,SOMERSET|INDIAN LAKE
Somerset,Jefferson Township,2nd Township,SOMERSET,JEFFERSON,2TWP,37920,4211137920,55209,209,SOMERSET|JEFFERSON TWP,SOMERSET|JEFFERSON
Somerset,Jenner Township,2nd Township,SOMERSET,JENNER,2TWP,38032,4211138032,55210,210,SOMERSET|JENNER TWP,SOMERSET|JENNER
Somerset,Jennerstown Borough,Borough,SOMERSET,JENNERSTOWN,BORO,38048,4211138048,55410,410,SOMERSET|JENNERSTOWN BORO,SOMERSET|JENNERSTOWN
Somerset,Larimer Township,2nd Township,SOMERSET,LARIMER,2TWP,41568,4211141568,55211,211,SOMERSET|LARIMER TWP,SOMERSET|LARIMER
Somerset,Lincoln Township,2nd Township,SOMERSET,LINCOLN,2TWP,43440,4211143440,55212,212,SOMERSET|LINCOLN TWP,SOMERSET|LINCOLN
Somerset,Lower Turkeyfoot Township,2nd Township,SOMERSET,LOWER TURKEYFOOT,2TWP,45136,4211145136,55213,213,SOMERSET|LOWER TURKEYFOOT TWP,SOMERSET|LOWER TURKEYFOOT
Somerset,Meyersdale Borough,Borough,SOMERSET,MEYERSDALE,BORO,48912,4211148912,55411,411,SOMERSET|MEYERSDALE BORO,SOMERSET|MEYERSDALE
Somerset,Middlecreek Township,2nd Township,SOMERSET,MIDDLECREEK,2TWP,49024,4211149024,55214,214,SOMERSET|MIDDLECREEK TWP,SOMERSET|MIDDLECREEK
Somerset,Milford Township,2nd Township,SOMERSET,MILFORD,2TWP,49416,4211149416,55215,215,SOMERSET|MILFORD TWP,SOMERSET|MILFORD
Somerset,New Baltimore Borough,Borough,SOMERSET,NEW BALTIMORE,BORO,53168,4211153168,55412,412,SOMERSET|NEW BALTIMORE BORO,SOMERSET|NEW BALTIMORE
Somerset,New Centerville Borough,Borough,SOMERSET,NEW CENTERVILLE,BORO,53416,4211153416,55413,413,SOMERSET|NEW CENTERVILLE BORO,SOMERSET|NEW CENTERVILLE
Somerset,Northampton Township,2nd Township,SOMERSET,NORTHAMPTON,2TWP,54704,4211154704,55216,216,SOMERSET|NORTHAMPTON TWP,SOMERSET|NORTHAMPTON
Somerset,Ogle Township,2nd Township,SOMERSET,OGLE,2TWP,56352,4211156352,55217,217,SOMERSET|OGLE TWP,SOMERSET|OGLE
Somerset,Paint Borough,Borough,SOMERSET,PAINT,BORO,57544,4211157544,55414,414,SOMERSET|PAINT BORO,SOMERSET|PAINT
Somerset,Paint Township,2nd Township,SOMERSET,PAINT,2TWP,57552,4211157552,55218,218,SOMERSET|PAINT TWP,SOMERSET|PAINT
Somerset,Quemahoning Township,2nd Township,SOMERSET,QUEMAHONING,2TWP,63144,4211163144,55219,219,SOMERSET|QUEMAHONING TWP,SOMERSET|QUEMAHONING
Somerset,Rockwood Borough,Borough,SOMERSET,ROCKWOOD,BORO,65736,4211165736,55415,415,SOMERSET|ROCKWOOD BORO,SOMERSET|ROCKWOOD
Somerset,Salisbury Borough,Borough,SOMERSET,SALISBURY,BORO,67584,4211167584,55416,416,SOMERSET|SALISBURY BORO,SOMERSET|SALISBURY
Somerset,Seven Springs Borough,Borough,SOMERSET,SEVEN SPRINGS,BORO,69336,4211169336,55423,423,SOMERSET|SEVEN SPRINGS BORO,SOMERSET|SEVEN SPRINGS
Somerset,Shade Township,2nd Township,SOMERSET,SHADE,2TWP,69448,4211169448,55220,220,SOMERSET|SHADE TWP,SOMERSET|SHADE
Somerset,Shanksville Borough,Borough,SOMERSET,SHANKSVILLE,BORO,69680,4211169680,55417,417,SOMERSET|SHANKSVILLE BORO,SOMERSET|SHANKSVILLE
Somerset,Somerset Borough,Borough,SOMERSET,SOMERSET,BORO,71776,4211171776,55418,418,SOMERSET|SOMERSET BORO,SOMERSET|SOMERSET
Somerset,Somerset Township,2nd Township,SOMERSET,SOMERSET,2TWP,71784,4211171784,55221,221,SOMERSET|SOMERSET TWP,SOMERSET|SOMERSET
Somerset,Southampton Township,2nd Township,SOMERSET,SOUTHAMPTON,2TWP,71920,4211171920,55222,222,SOMERSET|SOUTHAMPTON TWP,SOMERSET|SOUTHAMPTON
Somerset,Stonycreek Township,2nd Township,SOMERSET,STONYCREEK,2TWP,74440,4211174440,55223,223,SOMERSET|STONYCREEK TWP,SOMERSET|STONYCREEK
Somerset,Stoystown Borough,Borough,SOMERSET,STOYSTOWN,BORO,74672,4211174672,55419,419,SOMERSET|STOYSTOWN BORO,SOMERSET|STOYSTOWN
Somerset,Summit Township,2nd Township,SOMERSET,SUMMIT,2TWP,75232,4211175232,55224,224,SOMERSET|SUMMIT TWP,SOMERSET|SUMMIT
Somerset,Upper Turkeyfoot Township,2nd Township,SOMERSET,UPPER TURKEYFOOT,2TWP,79336,4211179336,55225,225,SOMERSET|UPPER TURKEYFOOT TWP,SOMERSET|UPPER TURKEYFOOT
Somerset,Ursina Borough,Borough,SOMERSET,URSINA,BORO,79424,4211179424,55420,420,SOMERSET|URSINA BORO,SOMERSET|URSINA
Somerset,Wellersburg Borough,Borough,SOMERSET,WELLERSBURG,BORO,82128,4211182128,55421,421,SOMERSET|WELLERSBURG BORO,SOMERSET|WELLERSBURG
Somerset,Windber Borough,Borough,SOMERSET,WINDBER,BORO,85632,4211185632,55422,422,SOMERSET|WINDBER BORO,SOMERSET|WINDBER
Sullivan,Cherry Township,2nd Township,SULLIVAN,CHERRY,2TWP,13000,4211313000,56201,201,SULLIVAN|CHERRY TWP,SULLIVAN|CHERRY
Sullivan,Colley Township,2nd Township,SULLIVAN,COLLEY,2TWP,15208,4211315208,56202,202,SULLIVAN|COLLEY TWP,SULLIVAN|COLLEY
Sullivan,Davidson Township,2nd Township,SULLIVAN,DAVIDSON,2TWP,18296,4211318296,56203,203,SULLIVAN|DAVIDSON TWP,SULLIVAN|DAVIDSON
Sullivan,Dushore Borough,Borough,SULLIVAN,DUSHORE,BORO,20528,4211320528,56401,401,SULLIVAN|DUSHORE BORO,SULLIVAN|DUSHORE
Sullivan,Eagles Mere Borough,Borough,SULLIVAN,EAGLES MERE,BORO,20648,4211320648,56402,402,SULLIVAN|EAGLES MERE BORO,SULLIVAN|EAGLES MERE
Sullivan,Elkland Township,2nd Township,SULLIVAN,ELKLAND,2TWP,23144,4211323144,56204,204,SULLIVAN|ELKLAND TWP,SULLIVAN|ELKLAND
Sullivan,Forks Township,2nd Township,SULLIVAN,FORKS,2TWP,26736,4211326736,56205,205,SULLIVAN|FORKS TWP,SULLIVAN|FORKS
Sullivan,Forksville Borough,Borough,SULLIVAN,FORKSVILLE,BORO,26760,4211326760,56403,403,SULLIVAN|FORKSVILLE BORO,SULLIVAN|FORKSVILLE
Sullivan,Fox Township,2nd Township,SULLIVAN,FOX,2TWP,27096,4211327096,56206,206,SULLIVAN|FOX TWP,SULLIVAN|FOX
Sullivan,Hillsgrove Township,2nd Township,SULLIVAN,HILLSGROVE,2TWP,34840,4211334840,56207,207,SULLIVAN|HILLSGROVE TWP,SULLIVAN|HILLSGROVE
Sullivan,Laporte Borough,Borough,SULLIVAN,LAPORTE,BORO,41512,4211341512,56404,404,SULLIVAN|LAPORTE BORO,SULLIVAN|LAPORTE
Sullivan,Laporte Township,2nd Township,SULLIVAN,LAPORTE,2TWP,41520,4211341520,56208,208,SULLIVAN|LAPORTE TWP,SULLIVAN|LAPORTE
Sullivan,Shrewsbury Township,2nd Township,SULLIVAN,SHREWSBURY,2TWP,70560,4211370560,56209,209,SULLIVAN|SHREWSBURY TWP,SULLIVAN|SHREWSBURY
Susquehanna,Apolacon Township,2nd Township,SUSQUEHANNA,APOLACON,2TWP,02712,4211502712,57201,201,SUSQUEHANNA|APOLACON TWP,SUSQUEHANNA|APOLACON
Susquehanna,Ararat Township,2nd Township,SUSQUEHANNA,ARARAT,2TWP,02792,4211502792,57202,202,SUSQUEHANNA|ARARAT TWP,SUSQUEHANNA|ARARAT
Susquehanna,Auburn Township,2nd Township,SUSQUEHANNA,AUBURN,2TWP,03496,4211503496,57203,203,SUSQUEHANNA|AUBURN TWP,SUSQUEHANNA|AUBURN
Susquehanna,Bridgewater Township,2nd Township,SUSQUEHANNA,BRIDGEWATER,2TWP,08648,4211508648,57204,204,SUSQUEHANNA|BRIDGEWATER TWP,SUSQUEHANNA|BRIDGEWATER
Susquehanna,Brooklyn Township,2nd Township,SUSQUEHANNA,BROOKLYN,2TWP,09128,4211509128,57205,205,SUSQUEHANNA|BROOKLYN TWP,SUSQUEHANNA|BROOKLYN
Susquehanna,Choconut Township,2nd Township,SUSQUEHANNA,CHOCONUT,2TWP,13504,4211513504,57206,206,SUSQUEHANNA|CHOCONUT TWP,SUSQUEHANNA|CHOCONUT
Susquehanna,Clifford Township,2nd Township,SUSQUEHANNA,CLIFFORD,2TWP,14224,4211514224,57207,207,SUSQUEHANNA|CLIFFORD TWP,SUSQUEHANNA|CLIFFORD
Susquehanna,Dimock Township,2nd Township,SUSQUEHANNA,DIMOCK,2TWP,19264,4211519264,57208,208,SUSQUEHANNA|DIMOCK TWP,SUSQUEHANNA|DIMOCK
Susquehanna,Forest Lake Township,2nd Township,SUSQUEHANNA,FOREST LAKE,2TWP,26648,4211526648,57209,209,SUSQUEHANNA|FOREST LAKE TWP,SUSQUEHANNA|FOREST LAKE
Susquehanna,Franklin Township,2nd Township,SUSQUEHANNA,FRANKLIN,2TWP,27448,4211527448,57210,210,SUSQUEHANNA|FRANKLIN TWP,SUSQUEHANNA|FRANKLIN
Susquehanna,Friendsville Borough,Borough,SUSQUEHANNA,FRIENDSVILLE,BORO,27968,4211527968,57402,402,SUSQUEHANNA|FRIENDSVILLE BORO,SUSQUEHANNA|FRIENDSVILLE
Susquehanna,Gibson Township,2nd Township,SUSQUEHANNA,GIBSON,2TWP,29024,4211529024,57211,211,SUSQUEHANNA|GIBSON TWP,SUSQUEHANNA|GIBSON
Susquehanna,Great Bend Borough,Borough,SUSQUEHANNA,GREAT BEND,BORO,30728,4211530728,57403,403,SUSQUEHANNA|GREAT BEND BORO,SUSQUEHANNA|GREAT BEND
Susquehanna,Great Bend Township,2nd Township,SUSQUEHANNA,GREAT BEND,2TWP,30736,4211530736,57212,212,SUSQUEHANNA|GREAT BEND TWP,SUSQUEHANNA|GREAT BEND
Susquehanna,Hallstead Borough,Borough,SUSQUEHANNA,HALLSTEAD,BORO,32080,4211532080,57404,404,SUSQUEHANNA|HALLSTEAD BORO,SUSQUEHANNA|HALLSTEAD
Susquehanna,Harford Township,2nd Township,SUSQUEHANNA,HARFORD,2TWP,32568,4211532568,57213,213,SUSQUEHANNA|HARFORD TWP,SUSQUEHANNA|HARFORD
Susquehanna,Harmony Township,2nd Township,SUSQUEHANNA,HARMONY,2TWP,32720,4211532720,57214,214,SUSQUEHANNA|HARMONY TWP,SUSQUEHANNA|HARMONY
Susquehanna,Herrick Township,2nd Township,SUSQUEHANNA,HERRICK,2TWP,34096,4211534096,57215,215,SUSQUEHANNA|HERRICK TWP,SUSQUEHANNA|HERRICK
Susquehanna,Hop Bottom Borough,Borough,SUSQUEHANNA,HOP BOTTOM,BORO,35624,4211535624,57405,405,SUSQUEHANNA|HOP BOTTOM BORO,SUSQUEHANNA|HOP BOTTOM
Susquehanna,Jackson Township,2nd Township,SUSQUEHANNA,JACKSON,2TWP,37464,4211537464,57216,216,SUSQUEHANNA|JACKSON TWP,SUSQUEHANNA|JACKSON
Susquehanna,Jessup Township,2nd Township,SUSQUEHANNA,JESSUP,2TWP,38168,4211538168,57217,217,SUSQUEHANNA|JESSUP TWP,SUSQUEHANNA|JESSUP
Susquehanna,Lanesboro Borough,Borough,SUSQUEHANNA,LANESBORO,BORO,41336,4211541336,57406,406,SUSQUEHANNA|LANESBORO BORO,SUSQUEHANNA|LANESBORO
Susquehanna,Lathrop Township,2nd Township,SUSQUEHANNA,LATHROP,2TWP,41656,4211541656,57218,218,SUSQUEHANNA|LATHROP TWP,SUSQUEHANNA|LATHROP
Susquehanna,Lenox Township,2nd Township,SUSQUEHANNA,LENOX,2TWP,42760,4211542760,57219,219,SUSQUEHANNA|LENOX TWP,SUSQUEHANNA|LENOX
Susquehanna,Liberty Township,2nd Township,SUSQUEHANNA,LIBERTY,2TWP,43120,4211543120,57220,220,SUSQUEHANNA|LIBERTY TWP,SUSQUEHANNA|LIBERTY
Susquehanna,Little Meadows Borough,Borough,SUSQUEHANNA,LITTLE MEADOWS,BORO,43928,4211543928,57407,407,SUSQUEHANNA|LITTLE MEADOWS BORO,SUSQUEHANNA|LITTLE MEADOWS
Susquehanna,Middletown Township,2nd Township,SUSQUEHANNA,MIDDLETOWN,2TWP,49152,4211549152,57221,221,SUSQUEHANNA|MIDDLETOWN TWP,SUSQUEHANNA|MIDDLETOWN
Susquehanna,Montrose Borough,Borough,SUSQUEHANNA,MONTROSE,BORO,50736,4211550736,57408,408,SUSQUEHANNA|MONTROSE BORO,SUSQUEHANNA|MONTROSE
Susquehanna,New Milford Borough,Borough,SUSQUEHANNA,NEW MILFORD,BORO,53880,4211553880,57409,409,SUSQUEHANNA|NEW MILFORD BORO,SUSQUEHANNA|NEW MILFORD
Susquehanna,New Milford Township,2nd Township,SUSQUEHANNA,NEW MILFORD,2TWP,53888,4211553888,57222,222,SUSQUEHANNA|NEW MILFORD TWP,SUSQUEHANNA|NEW MILFORD
Susquehanna,Oakland Borough,Borough,SUSQUEHANNA,OAKLAND,BORO,56008,4211556008,57410,410,SUSQUEHANNA|OAKLAND BORO,SUSQUEHANNA|OAKLAND
Susquehanna,Oakland Township,2nd Township,SUSQUEHANNA,OAKLAND,2TWP,56016,4211556016,57223,223,SUSQUEHANNA|OAKLAND TWP,SUSQUEHANNA|OAKLAND
Susquehanna,Rush Township,2nd Township,SUSQUEHANNA,RUSH,2TWP,66776,4211566776,57224,224,SUSQUEHANNA|RUSH TWP,SUSQUEHANNA|RUSH
Susquehanna,Silver Lake Township,2nd Township,SUSQUEHANNA,SILVER LAKE,2TWP,70776,4211570776,57225,225,SUSQUEHANNA|SILVER LAKE TWP,SUSQUEHANNA|SILVER LAKE
Susquehanna,Springville Township,2nd Township,SUSQUEHANNA,SPRINGVILLE,2TWP,73440,4211573440,57226,226,SUSQUEHANNA|SPRINGVILLE TWP,SUSQUEHANNA|SPRINGVILLE
Susquehanna,Susquehanna Depot Borough,Borough,SUSQUEHANNA,SUSQUEHANNA DEPOT,BORO,75568,4211575568,57411,411,SUSQUEHANNA|SUSQUEHANNA DEPOT BORO,SUSQUEHANNA|SUSQUEHANNA DEPOT
Susquehanna,Thompson Borough,Borough,SUSQUEHANNA,THOMPSON,BORO,76496,4211576496,57412,412,SUSQUEHANNA|THOMPSON BORO,SUSQUEHANNA|THOMPSON
Susquehanna,Thompson Township,2nd Township,SUSQUEHANNA,THOMPSON,2TWP,76504,4211576504,57227,227,SUSQUEHANNA|THOMPSON TWP,SUSQUEHANNA|THOMPSON
Tioga,Bloss Township,2nd Township,TIOGA,BLOSS,2TWP,07152,4211707152,58201,201,TIOGA|BLOSS TWP,TIOGA|BLOSS
Tioga,Blossburg Borough,Borough,TIOGA,BLOSSBURG,BORO,07160,4211707160,58401,401,TIOGA|BLOSSBURG BORO,TIOGA|BLOSSBURG
Tioga,Brookfield Township,2nd Township,TIOGA,BROOKFIELD,2TWP,09072,4211709072,58202,202,TIOGA|BROOKFIELD TWP,TIOGA|BROOKFIELD
Tioga,Charleston Township,2nd Township,TIOGA,CHARLESTON,2TWP,12728,4211712728,58203,203,TIOGA|CHARLESTON TWP,TIOGA|CHARLESTON
Tioga,Chatham Township,2nd Township,TIOGA,CHATHAM,2TWP,12880,4211712880,58204,204,TIOGA|CHATHAM TWP,TIOGA|CHATHAM
Tioga,Clymer Township,2nd Township,TIOGA,CLYMER,2TWP,14528,4211714528,58205,205,TIOGA|CLYMER TWP,TIOGA|CLYMER
Tioga,Covington Township,2nd Township,TIOGA,COVINGTON,2TWP,16680,4211716680,58206,206,TIOGA|COVINGTON TWP,TIOGA|COVINGTON
Tioga,Deerfield Township,2nd Township,TIOGA,DEERFIELD,2TWP,18552,4211718552,58207,207,TIOGA|DEERFIELD TWP,TIOGA|DEERFIELD
Tioga,Delmar Township,2nd Township,TIOGA,DELMAR,2TWP,18760,4211718760,58208,208,TIOGA|DELMAR TWP,TIOGA|DELMAR
Tioga,Duncan Township,2nd Township,TIOGA,DUNCAN,2TWP,20232,4211720232,58209,209,TIOGA|DUNCAN TWP,TIOGA|DUNCAN
Tioga,Elk Township,2nd Township,TIOGA,ELK,2TWP,23056,4211723056,58210,210,TIOGA|ELK TWP,TIOGA|ELK
Tioga,Elkland Borough,Borough,TIOGA,ELKLAND,BORO,23152,4211723152,58402,402,TIOGA|ELKLAND BORO,TIOGA|ELKLAND
Tioga,Farmington Township,2nd Township,TIOGA,FARMINGTON,2TWP,25296,4211725296,58212,212,TIOGA|FARMINGTON TWP,TIOGA|FARMINGTON
Tioga,Gaines Township,2nd Township,TIOGA,GAINES,2TWP,28264,4211728264,58213,213,TIOGA|GAINES TWP,TIOGA|GAINES
Tioga,Hamilton Township,2nd Township,TIOGA,HAMILTON,2TWP,32192,4211732192,58214,214,TIOGA|HAMILTON TWP,TIOGA|HAMILTON
Tioga,Jackson Township,2nd Township,TIOGA,JACKSON,2TWP,37472,4211737472,58215,215,TIOGA|JACKSON TWP,TIOGA|JACKSON
Tioga,Knoxville Borough,Borough,TIOGA,KNOXVILLE,BORO,40360,4211740360,58403,403,TIOGA|KNOXVILLE BORO,TIOGA|KNOXVILLE
Tioga,Lawrence Township,2nd Township,TIOGA,LAWRENCE,2TWP,41960,4211741960,58216,216,TIOGA|LAWRENCE TWP,TIOGA|LAWRENCE
Tioga,Lawrenceville Borough,Borough,TIOGA,LAWRENCEVILLE,BORO,42016,4211742016,58404,404,TIOGA|LAWRENCEVILLE BORO,TIOGA|LAWRENCEVILLE
Tioga,Liberty Borough,Borough,TIOGA,LIBERTY,BORO,43128,4211743128,58405,405,TIOGA|LIBERTY BORO,TIOGA|LIBERTY
Tioga,Liberty Township,2nd Township,TIOGA,LIBERTY,2TWP,43136,4211743136,58217,217,TIOGA|LIBERTY TWP,TIOGA|LIBERTY
Tioga,Mansfield Borough,Borough,TIOGA,MANSFIELD,BORO,47080,4211747080,58406,406,TIOGA|MANSFIELD BORO,TIOGA|MANSFIELD
Tioga,Middlebury Township,2nd Township,TIOGA,MIDDLEBURY,2TWP,48968,4211748968,58218,218,TIOGA|MIDDLEBURY TWP,TIOGA|MIDDLEBURY
Tioga,Morris Township,2nd Township,TIOGA,MORRIS,2TWP,51096,4211751096,58219,219,TIOGA|MORRIS TWP,TIOGA|MORRIS
Tioga,Nelson Township,2nd Township,TIOGA,NELSON,2TWP,52960,4211752960,58220,220,TIOGA|NELSON TWP,TIOGA|NELSON
Tioga,Osceola Township,2nd Township,TIOGA,OSCEOLA,2TWP,57224,4211757224,58221,221,TIOGA|OSCEOLA TWP,TIOGA|OSCEOLA
Tioga,Putnam Township,2nd Township,TIOGA,PUTNAM,2TWP,62960,4211762960,58222,222,TIOGA|PUTNAM TWP,TIOGA|PUTNAM
Tioga,Richmond Township,2nd Township,TIOGA,RICHMOND,2TWP,64624,4211764624,58223,223,TIOGA|RICHMOND TWP,TIOGA|RICHMOND
Tioga,Roseville Borough,Borough,TIOGA,ROSEVILLE,BORO,66232,4211766232,58407,407,TIOGA|ROSEVILLE BORO,TIOGA|ROSEVILLE
Tioga,Rutland Township,2nd Township,TIOGA,RUTLAND,2TWP,66912,4211766912,58224,224,TIOGA|RUTLAND TWP,TIOGA|RUTLAND
Tioga,Shippen Township,2nd Township,TIOGA,SHIPPEN,2TWP,70344,4211770344,58225,225,TIOGA|SHIPPEN TWP,TIOGA|SHIPPEN
Tioga,Sullivan Township,2nd Township,TIOGA,SULLIVAN,2TWP,75104,4211775104,58226,226,TIOGA|SULLIVAN TWP,TIOGA|SULLIVAN
Tioga,Tioga Borough,Borough,TIOGA,TIOGA,BORO,76808,4211776808,58408,408,TIOGA|TIOGA BORO,TIOGA|TIOGA
Tioga,Tioga Township,2nd Township,TIOGA,TIOGA,2TWP,76824,4211776824,58227,227,TIOGA|TIOGA TWP,TIOGA|TIOGA
Tioga,Union Township,2nd Township,TIOGA,UNION,2TWP,78416,4211778416,58228,228,TIOGA|UNION TWP,TIOGA|UNION
Tioga,Ward Township,2nd Township,TIOGA,WARD,2TWP,80936,4211780936,58229,229,TIOGA|WARD TWP,TIOGA|WARD
Tioga,Wellsboro Borough,Borough,TIOGA,WELLSBORO,BORO,82160,4211782160,58409,409,TIOGA|WELLSBORO BORO,TIOGA|WELLSBORO
Tioga,Westfield Borough,Borough,TIOGA,WESTFIELD,BORO,82968,4211782968,58410,410,TIOGA|WESTFIELD BORO,TIOGA|WESTFIELD
Tioga,Westfield Township,2nd Township,TIOGA,WESTFIELD,2TWP,82976,4211782976,58230,230,TIOGA|WESTFIELD TWP,TIOGA|WESTFIELD
